ID	Type	CISD1	G6PD	AKR1C3	HSBP1	ALOX5	ACO1	PHKG2	PGD	GSS	STEAP3	GCLM	PEBP1	CBS	AIFM2	ALOX12	ABCC1	KEAP1	CS
GSM1539372_treat	Tumor	7.664429	8.666854	7.097463	8.330554	8.838947	7.903732	7.326047	10.977781	7.438973	6.854091	7.325279	8.186656	7.520909	6.678645	7.389628	6.727957	7.558403	8.773953
GSM1539373_treat	Tumor	7.917608	8.774142	7.690705	8.511548	8.836866	7.687986	7.503079	10.999319	7.488265	6.89729	7.213678	8.192089	7.285544	6.804816	7.414493	6.781335	7.574717	8.870801
GSM1539374_treat	Tumor	8.102353	8.462615	7.314529	8.640226	8.98577	7.608561	7.121581	10.643384	7.573164	6.70558	7.253708	7.878242	7.138512	6.694737	7.23642	6.826282	7.467484	8.535269
GSM1539375_treat	Tumor	7.747247	8.587928	7.271324	8.611716	8.808368	7.788237	7.399225	10.643384	7.404804	6.801656	7.325116	7.876493	7.258285	6.686247	7.339452	6.770522	7.519823	8.745399
GSM1539376_treat	Tumor	7.914691	8.631804	7.526952	8.702554	8.873005	7.74223	7.09684	10.706952	7.258434	6.744158	7.27495	7.940458	7.461139	6.701351	7.095513	6.709084	7.494784	8.714647
GSM1539377_treat	Tumor	7.876478	8.706214	7.629876	8.314131	8.863344	7.5556	7.110409	10.523411	7.512703	6.905244	7.403593	8.210387	7.573601	6.676912	7.807495	6.773539	7.644714	8.892433
GSM1539378_treat	Tumor	8.201324	8.491906	7.416616	8.641618	8.797609	7.698845	7.153501	10.594107	7.271366	6.660513	7.269865	8.006468	7.176749	6.739584	7.340775	6.747271	7.408507	8.54034
GSM1539379_treat	Tumor	8.330089	8.465188	7.684147	8.313126	8.728737	7.724071	7.282442	10.447076	7.417159	6.786279	7.272336	8.271613	7.110528	6.826889	7.324478	6.783059	7.516246	8.729813
GSM1539380_treat	Tumor	7.879758	8.741146	7.603598	8.533412	8.836866	7.824827	7.437252	10.913153	7.491523	6.742828	7.307414	8.167868	7.790037	6.747439	7.389009	6.721996	7.522701	8.743702
GSM1539381_treat	Tumor	8.197966	8.290633	7.26315	8.288091	8.794897	7.606308	7.345027	10.48432	7.207847	6.741309	7.35595	8.655093	7.407966	6.768628	7.090329	6.77524	7.323798	8.48767
GSM1539382_treat	Tumor	7.911478	8.934781	7.144074	8.328949	8.673656	7.612306	7.634387	10.632054	7.413167	6.806676	7.185673	8.564293	6.935136	6.740572	7.692149	6.769945	7.683962	8.813225
GSM1539383_treat	Tumor	8.025691	8.776858	7.118812	8.307479	8.96041	7.778535	7.331881	11.010205	7.354427	6.753097	7.266684	8.377681	6.964171	6.698388	7.247603	6.824108	7.498043	8.750006
GSM1539384_treat	Tumor	8.085408	8.418933	7.513664	8.945105	8.911845	7.643808	7.06332	10.683198	7.389865	6.828451	7.387725	7.824244	6.959824	6.721411	7.347192	6.745173	7.412985	8.656703
GSM1539385_treat	Tumor	8.2033	8.3939	7.295419	8.809409	8.837555	7.867921	7.331691	10.869951	7.477742	6.819358	7.32037	7.867405	7.054999	6.749611	7.100603	6.735066	7.513402	8.775201
GSM1539386_treat	Tumor	8.175246	8.562195	7.292522	8.556375	8.857673	7.903732	7.264469	10.893599	7.630004	6.984142	7.433999	7.939687	7.133244	6.755035	7.53542	6.826356	7.494282	8.752383
GSM1539387_treat	Tumor	8.052982	8.801078	7.373734	8.684522	8.973479	7.730575	7.309334	11.148797	7.487493	6.772179	7.31903	7.88688	7.251301	6.771818	7.36346	6.788453	7.497023	8.747702
GSM1539388_treat	Tumor	7.947007	8.805643	7.178806	8.867963	9.107632	7.723756	7.42496	11.378937	7.525221	6.947979	7.315843	7.885412	7.175386	6.745141	7.370387	6.870924	7.522701	8.918917
GSM1539389_treat	Tumor	8.659453	8.027111	7.585507	9.126551	8.531476	7.842478	7.239021	10.138042	7.500222	6.736363	7.393982	7.886705	6.811053	6.773525	7.161402	6.791817	7.454473	8.582329
GSM1539390_treat	Tumor	8.021616	8.531073	7.538219	8.728795	8.665022	7.567389	7.380542	10.495007	7.616334	7.129294	7.21505	7.805726	7.080048	6.811064	7.682124	6.832412	7.390967	8.712281
GSM1539391_treat	Tumor	7.663861	8.831833	7.287133	8.698921	9.046791	7.717381	7.220579	11.344153	7.57946	6.920232	7.363887	7.843271	7.434178	6.828171	7.535157	6.801444	7.41525	8.859823
GSM1539392_treat	Tumor	8.091035	8.71634	7.522562	8.632676	8.701535	7.678853	7.323305	10.765617	7.630941	6.771628	7.479915	7.823428	7.296886	6.79059	7.77075	6.738443	7.535586	8.835162
GSM1539393_treat	Tumor	8.077258	8.873284	6.931225	8.841725	8.995861	7.63223	7.241941	11.275057	7.537445	6.95208	7.500233	7.76551	6.962529	6.788496	7.878944	6.779033	7.560856	8.706503
GSM1539394_treat	Tumor	7.668356	9.129384	6.801135	8.555716	9.204181	7.364775	7.60997	11.469257	7.258434	6.734711	7.422737	7.774314	7.738485	6.784868	7.548281	6.813352	7.429989	8.616004
GSM1539395_treat	Tumor	8.13804	8.132671	7.9818	9.198117	8.824666	7.501689	7.422195	10.273141	7.367098	6.846025	7.391618	7.833239	6.904472	6.78056	7.004095	6.842198	7.464781	8.603938
GSM1539396_treat	Tumor	8.035567	8.775927	7.481191	8.626513	8.924079	7.716465	7.410298	11.155356	7.606394	6.861763	7.453874	7.838259	7.083897	6.849317	7.723814	6.905065	7.528913	8.731504
GSM1539397_treat	Tumor	7.829582	8.61985	7.596623	8.571991	8.881534	7.368023	7.141128	10.748938	7.49233	6.727605	7.478381	8.02095	7.077827	6.784743	7.193281	6.740125	7.577248	8.907925
GSM1539398_treat	Tumor	7.867529	8.551868	7.565905	8.734981	8.705939	7.659605	7.380752	10.571967	7.503206	6.792524	7.333744	7.615882	7.062888	6.784162	7.359497	6.733334	7.573038	8.828217
GSM1539399_treat	Tumor	8.06926	8.512214	7.572725	8.506486	8.800262	7.642441	7.259922	10.398448	7.493371	6.801039	7.28252	8.189818	7.102633	6.679923	7.094886	6.704764	7.520863	8.830713
GSM1539400_treat	Tumor	7.689547	8.657357	7.088256	8.61769	8.939459	7.499109	7.41301	10.855567	7.405029	6.806596	7.238617	8.226129	6.927784	6.820741	7.662031	6.851054	7.281273	8.688182
GSM1539401_treat	Tumor	7.896964	8.442318	7.113705	8.38162	8.770147	7.808513	7.486554	10.388894	7.542481	6.726137	7.38697	7.983972	7.057317	6.831978	7.839036	6.779777	7.447542	8.879887
GSM1539402_treat	Tumor	8.155314	8.22812	8.011259	8.975354	8.849937	7.513841	7.25957	10.643384	7.168599	6.763202	7.462659	7.936399	7.416384	6.798653	6.943084	6.764794	7.361273	8.682048
GSM1539403_treat	Tumor	7.817104	8.7947	7.268003	8.508413	9.107632	7.563462	7.425415	11.523422	7.518887	6.740158	7.276947	7.820471	7.100822	6.744181	6.969354	6.896996	7.517511	8.823269
GSM1539404_treat	Tumor	8.392557	8.202401	7.645894	8.925236	8.885941	7.553332	7.142555	10.671262	7.377136	6.846831	7.445599	7.969202	7.004541	6.777248	6.990912	6.765053	7.423891	8.6187
GSM1539405_treat	Tumor	7.917241	8.467217	7.287841	8.552507	8.780511	7.780379	7.43027	10.549246	7.390109	6.879083	7.215476	8.139312	6.856891	6.786345	7.622781	6.788833	7.570788	8.845581
GSM1539406_treat	Tumor	8.292308	8.375023	7.488502	8.840961	8.863344	7.669822	7.249441	10.605092	7.230013	6.787265	7.246531	8.01466	7.068095	6.754356	6.857493	6.831608	7.234586	8.807611
GSM1539407_treat	Tumor	7.725322	8.613578	7.32086	8.412862	8.819294	7.511913	7.305376	10.787006	7.409893	6.779879	7.356472	8.14037	6.903509	6.750543	7.317669	6.891911	7.356175	8.916794
GSM1539408_treat	Tumor	8.031419	8.621454	7.465204	8.698159	9.06201	7.733342	7.351907	11.322929	7.244834	6.852956	7.357187	7.968159	7.519364	6.733212	7.30987	6.799854	7.43607	8.697802
GSM1539511_treat	Tumor	7.816177	8.661668	7.137191	8.498781	8.974679	7.755027	7.356173	11.248896	7.382005	6.712144	7.242215	8.340545	6.86825	6.720353	7.433919	6.914911	7.51448	8.954842
GSM1539512_treat	Tumor	8.554541	8.022817	7.387438	8.756732	8.541006	7.452104	7.263717	9.983373	7.459299	6.875464	7.258387	8.487937	6.8003	6.794524	6.923081	6.792311	7.389265	8.564744
GSM1539513_treat	Tumor	7.995791	8.676218	7.423762	8.894549	8.950786	7.574018	7.335574	11.207638	7.394498	6.758891	7.331037	8.075469	7.175152	6.752346	7.495012	6.885793	7.508598	8.702286
GSM1539514_treat	Tumor	8.485312	8.441747	7.492459	8.679073	8.613309	7.547874	6.926309	10.592606	7.465214	6.849901	7.316695	8.539328	7.574496	6.690794	7.151367	6.736705	7.343436	8.702286
GSM1539515_treat	Tumor	7.623462	8.842551	6.680112	8.476637	8.947664	7.559057	7.398598	10.968307	7.116504	6.798454	7.455345	7.871928	7.689947	6.762461	8.177018	6.81494	7.278425	8.667222
GSM1539516_treat	Tumor	8.697402	8.243162	7.985909	8.484881	8.530965	7.488442	7.235677	10.167598	7.242538	6.791491	7.3284	8.42654	6.9243	6.883713	7.48688	6.704525	7.33974	8.514022
GSM1539517_treat	Tumor	7.755006	8.397042	8.163517	8.232924	8.802305	7.670767	7.257733	10.486563	7.354407	6.684214	7.378282	8.031791	7.296527	6.805136	7.257008	6.711091	7.345245	8.649703
GSM1539518_treat	Tumor	7.69909	8.716715	7.689848	8.397425	8.98387	7.700176	7.573107	10.86312	7.467974	6.777809	7.34416	7.945396	7.220741	6.767285	7.273019	6.826181	7.499842	8.791345
GSM1539519_treat	Tumor	7.555709	8.868435	7.187697	8.318058	9.27036	7.750675	7.16566	11.444872	7.373807	6.700218	7.538907	7.603214	7.601243	6.683755	7.912247	6.911869	7.444202	8.623061
GSM1539520_treat	Tumor	8.283745	8.653743	7.327688	8.337777	8.684208	7.425321	7.354984	10.822631	7.662673	6.730681	7.389221	8.558829	6.947299	6.738568	7.407136	6.75443	7.600235	8.797086
GSM1539521_treat	Tumor	7.686608	8.587602	7.084082	8.467887	8.791789	7.821845	7.561999	10.435841	7.559191	6.838774	7.289228	8.388161	7.319263	6.80475	6.901499	6.817491	7.474754	9.021687
GSM1539522_treat	Tumor	7.826448	8.670185	7.245356	8.541099	8.739777	7.845709	7.483614	10.83076	7.436304	6.752366	7.37465	8.318798	6.840684	6.748533	7.465506	6.790652	7.653979	8.985137
GSM1539523_treat	Tumor	7.952183	8.605242	7.101785	8.539751	8.805856	7.647807	7.224358	10.800607	7.641782	6.79622	7.257696	8.102138	7.736842	6.744034	7.513363	6.749897	7.46385	8.879989
GSM1539524_treat	Tumor	8.02505	8.700898	7.094624	8.673343	8.973713	7.708976	7.473632	11.146277	7.308213	6.815492	7.227195	8.025344	7.974857	6.780082	7.206375	6.727529	7.386888	8.801625
GSM1539525_treat	Tumor	8.069454	8.634827	7.698759	8.500802	8.759521	7.662409	7.347312	10.98365	7.475171	6.737883	7.392721	8.251567	7.126159	6.803327	7.258472	6.763606	7.251072	8.648026
GSM1539526_treat	Tumor	7.853685	8.618413	6.895339	8.357498	9.100751	7.683884	7.384845	10.89755	7.373337	6.712955	7.412002	8.199215	7.145465	6.71357	7.138141	6.756068	7.366836	8.746281
GSM1539527_treat	Tumor	8.299188	8.127642	7.749667	8.546853	8.663753	7.620165	7.237938	10.196056	7.404014	6.741843	7.390881	8.464138	6.931736	6.757052	6.792223	6.771465	7.386378	8.644547
GSM1539528_treat	Tumor	8.102973	8.637234	7.584452	8.517403	8.889054	7.711996	7.185343	10.657003	7.462885	6.772015	7.24723	8.156227	7.139229	6.77401	7.364386	6.739378	7.458996	8.861908
GSM1539529_treat	Tumor	8.302158	8.577567	7.11647	8.811309	9.029119	7.637618	7.246707	10.956543	7.442612	6.669903	7.119253	7.822183	7.32486	6.687985	7.293344	6.894707	7.361799	8.640235
GSM1539530_treat	Tumor	7.926942	8.643747	7.415433	8.779467	9.096284	7.531039	7.351647	11.21529	7.292744	6.631933	7.505655	7.779184	7.775048	6.768347	7.222972	6.716739	7.359419	8.507083
GSM1539531_treat	Tumor	7.899408	8.511455	7.522772	8.57655	8.687596	7.51713	7.268986	10.386128	7.433533	6.759385	7.399427	7.842898	7.667932	6.775139	7.691691	6.713335	7.607096	8.706786
GSM1539532_treat	Tumor	8.688179	7.977753	8.361291	9.191071	8.564459	7.350152	7.235814	10.053665	7.322463	6.789412	7.257696	7.817625	6.89927	6.722782	7.076368	6.81985	7.305048	8.378084
GSM1539533_treat	Tumor	8.298173	8.537775	7.289844	8.631517	8.771928	7.594504	7.465281	10.828218	7.490792	6.912194	7.188076	8.344598	7.14655	6.777593	7.228155	6.70809	7.518223	8.854943
GSM1539534_treat	Tumor	8.155564	8.359763	8.035457	8.841385	8.757847	7.498717	7.41499	10.754808	7.389	6.819673	7.393555	8.267052	6.804343	6.863314	7.144503	6.751476	7.357422	8.756268
GSM1539535_treat	Tumor	7.859764	8.416941	7.330676	8.893778	8.967619	7.636324	7.376573	10.94502	7.32189	6.817744	7.434193	8.020198	6.600597	6.840204	7.116863	6.793311	7.35496	8.759984
GSM1539536_treat	Tumor	7.922323	8.989253	7.06011	8.429764	9.073982	7.836839	7.424292	11.539531	7.314781	6.900853	7.463655	7.933562	7.976912	6.702066	7.640674	6.913207	7.59638	8.803448
GSM1539537_treat	Tumor	7.846694	8.647191	7.336259	9.157825	9.078488	7.631158	7.317314	11.024712	7.41493	6.789608	7.331037	8.041657	7.193172	6.744902	7.535196	6.840002	7.390925	8.74533
GSM1539538_treat	Tumor	8.280256	8.470284	7.715741	8.612271	8.779517	7.642285	7.27919	10.714585	7.320451	6.720936	7.264089	8.234078	6.800754	6.717442	7.151741	6.863444	7.390418	8.728955
GSM1539539_treat	Tumor	7.693479	8.702828	6.850911	8.460693	9.049844	7.736576	7.484789	11.283834	7.56024	7.006044	7.39754	7.802894	7.851285	6.733011	7.315635	6.835587	7.502305	8.775628
GSM1539540_treat	Tumor	8.268812	8.899467	7.117479	8.408107	8.744078	7.769889	7.456608	11.044009	7.539486	6.753794	7.416261	8.407803	6.868453	6.715445	8.158557	6.884432	7.527527	8.905492
GSM1539541_treat	Tumor	7.553056	8.745356	7.097686	8.158571	9.209899	7.70127	7.270494	11.222715	7.148772	6.722622	7.468176	7.670859	7.768753	6.737259	7.116623	6.797514	7.470761	8.701389
GSM1539542_treat	Tumor	8.498025	8.267552	8.031294	8.327665	8.814519	7.458665	7.09538	10.638283	7.268539	6.706763	7.408146	7.883034	7.064413	6.720799	7.480683	6.803317	7.408954	8.57665
GSM1539543_treat	Tumor	7.726813	8.537254	7.179452	8.429146	8.748412	7.681463	7.369203	10.744027	7.405445	6.691833	7.236498	8.155495	7.013778	6.792696	7.512272	6.924417	7.554413	8.888789
GSM1539544_treat	Tumor	8.825335	8.068622	8.177092	9.176092	8.513046	7.667493	7.148127	10.137416	7.436462	6.952944	7.202037	8.54412	7.021414	6.764492	6.905985	6.77453	7.227644	8.549977
GSM1539545_treat	Tumor	7.723755	8.848937	7.382973	8.699539	8.877627	7.739604	7.351647	11.283834	7.529696	6.957665	7.323256	8.255354	6.905691	6.698779	7.275081	6.846489	7.434174	8.934759
GSM1539546_treat	Tumor	7.987778	8.736712	7.306505	8.55086	9.062873	7.709526	7.201555	11.125087	7.391911	6.745021	7.395278	8.147877	7.717514	6.775283	7.869025	6.874217	7.535236	8.787551
GSM1539547_treat	Tumor	8.018545	8.511982	7.165315	8.651318	8.856687	7.818283	7.155332	10.822631	7.524008	6.785002	7.133794	7.813809	7.204352	6.72051	7.739752	6.708338	7.537195	8.784737
GSM1539548_treat	Tumor	7.693479	8.662858	7.770815	8.517403	9.060708	7.738163	7.469605	11.027909	7.438007	6.918269	7.383649	7.766354	7.040852	6.716203	7.465899	6.859094	7.569795	8.71914
GSM1539549_treat	Tumor	7.887723	8.498689	7.024939	8.641791	8.875803	7.796393	7.327852	10.749181	7.442438	6.874396	7.240586	8.228866	7.198769	6.711	7.650927	6.752575	7.472154	8.862821
GSM1539550_treat	Tumor	8.159505	8.55892	7.635406	8.601186	8.620536	7.561196	7.371542	10.62492	7.423024	6.713918	7.366377	8.267052	7.280973	6.758578	7.084309	6.735928	7.424997	8.638525
GSM1539554_treat	Tumor	8.215981	8.440182	7.570253	8.743526	8.738884	7.54618	7.21554	10.633088	7.532589	6.714605	7.426118	8.005453	7.236052	6.77914	7.712387	6.757999	7.462124	8.642072
GSM1539560_treat	Tumor	7.855726	8.356036	7.810016	9.043778	8.788288	7.440099	7.299356	10.320969	7.349221	6.736309	7.179413	8.531605	7.148377	6.749211	6.854059	6.785273	7.405195	8.559266
GSM1539562_treat	Tumor	7.990427	8.788295	7.034316	8.650689	8.679943	7.710596	7.395223	10.947854	7.453815	6.696746	7.356127	8.06348	7.32455	6.71947	7.818861	6.75892	7.474967	8.748075
GSM1539563_treat	Tumor	7.793235	8.956216	7.21863	8.429764	9.057359	7.778282	7.672175	11.405593	7.481606	6.858623	7.39148	7.918286	7.655559	6.702491	7.702383	6.729484	7.660966	8.780195
GSM1539570_treat	Tumor	8.038229	8.430931	7.406201	8.762055	8.877627	7.697141	7.112823	10.741387	7.248925	6.732038	7.345733	8.146499	6.902792	6.817572	7.311141	6.833951	7.3454	8.671676
GSM1539571_treat	Tumor	8.254616	8.123125	8.367079	9.066285	8.875803	7.273721	7.222987	10.178706	7.398162	6.814119	7.461188	7.74717	6.860513	6.769905	7.094469	6.70721	7.333275	8.290633
GSM1539575_treat	Tumor	7.627153	8.36594	6.9538	8.454841	8.754439	7.762004	7.382877	10.447832	7.420896	6.833252	7.24158	8.272385	7.339634	6.775854	7.337509	6.901803	7.323271	8.936745
GSM1539576_treat	Tumor	7.751044	8.631969	7.581702	8.918042	8.852257	7.440295	7.215962	10.929581	7.334602	6.784706	7.266459	7.68238	6.932715	6.706052	7.595563	6.747365	7.421301	8.692559
GSM1539577_treat	Tumor	8.158582	8.176738	7.812375	8.732242	8.806703	7.743334	7.363474	10.711919	7.384374	6.739257	7.237132	7.858474	6.817494	6.746555	7.07006	6.862819	7.365653	8.72728
GSM1539579_treat	Tumor	7.789015	8.670185	6.823316	8.289129	8.947664	7.583006	7.422782	10.99972	7.394021	6.830509	7.379912	7.998377	7.683412	6.769651	7.511631	6.764739	7.458996	8.870602
GSM1539581_treat	Tumor	8.397539	8.351828	7.934454	8.616355	8.655618	7.498291	7.268986	10.301575	7.297511	6.854915	7.342389	8.111888	7.073771	6.797066	6.946486	6.842676	7.419985	8.589704
GSM1539582_treat	Tumor	7.678526	8.737322	7.521014	8.643876	9.09849	7.468526	7.494059	11.233865	7.483058	6.74887	7.392504	7.557656	7.333723	6.764551	7.022684	6.81461	7.497153	8.863752
GSM1539583_treat	Tumor	8.168249	8.198912	7.530255	8.76913	8.78206	7.506422	7.36671	10.320969	7.416712	6.752915	7.251889	7.774278	6.880666	6.7175	7.136303	6.813719	7.461713	8.766354
GSM1539586_treat	Tumor	8.130243	8.557234	7.236204	8.983291	8.95566	7.871087	7.213622	10.977538	7.241757	6.81461	7.290662	8.250021	6.907424	6.725062	7.663996	6.912873	7.484617	8.654939
GSM1539587_treat	Tumor	8.127297	8.442302	7.348727	8.415365	9.013123	7.598221	7.168401	10.604815	7.401241	6.759913	7.51483	7.704515	7.8658	6.771352	7.2337	6.778955	7.557281	8.786629
GSM1539589_treat	Tumor	7.772974	8.601733	7.199515	8.617068	9.006966	7.640778	7.229746	10.920878	7.330262	6.934673	7.18561	7.690853	6.800699	6.668023	7.748063	6.681806	7.457821	8.653137
GSM1539593_treat	Tumor	7.849366	8.733597	7.381563	8.484881	9.082888	7.750113	7.473216	11.275913	7.556717	6.689512	7.236325	8.168952	7.198108	6.81651	7.226173	6.830301	7.613104	8.909261
GSM1539599_treat	Tumor	8.136059	8.738543	7.299784	8.564515	8.885327	7.796953	7.331361	11.16786	7.46668	6.723702	7.406243	7.628931	7.877534	6.695788	8.081219	6.78106	7.465382	8.61291
GSM1539604_treat	Tumor	8.403613	8.219924	8.114217	8.928443	8.624584	7.509359	6.946742	10.074498	7.212336	6.730819	7.300294	8.551889	7.322114	6.697064	6.957529	6.762236	7.297031	8.615542
GSM1539606_treat	Tumor	7.98321	8.808309	7.310357	8.732242	9.160225	7.587448	7.2751	11.226555	7.090852	6.673631	7.430463	7.614821	7.445403	6.734969	7.298645	6.759875	7.357589	8.472673
GSM1539613_treat	Tumor	8.555728	8.070277	7.580779	8.978712	8.546808	7.508216	7.347155	9.916243	7.349506	6.680918	7.387754	8.270165	7.273797	6.758454	6.905006	6.859653	7.250497	8.474101
GSM1539616_treat	Tumor	8.532404	8.422338	7.80793	8.427302	8.390603	7.788601	7.271676	10.471832	7.615102	6.792089	7.304478	8.515999	6.8364	6.772799	7.717918	6.847357	7.449863	8.935768
GSM1539619_treat	Tumor	7.67228	8.922943	6.998382	8.110842	9.071798	7.981548	7.357035	11.153671	7.389632	7.028621	7.441805	7.74717	7.725122	6.735395	7.540087	6.796112	7.604337	8.95189
GSM1539623_treat	Tumor	7.813235	8.556711	7.299307	8.745648	8.967619	7.576208	7.332636	10.744027	7.437136	6.722258	7.261861	8.199215	7.38751	6.703429	7.816561	6.744641	7.422986	8.63768
GSM1539624_treat	Tumor	8.362207	8.610418	7.279008	9.0838	9.132107	7.41467	7.347155	10.771085	7.053669	6.856384	7.36717	7.823848	7.341979	6.704225	6.920258	6.766106	7.268777	8.390972
GSM1539626_treat	Tumor	7.879125	8.58365	6.844259	8.747106	8.972711	7.720916	7.515874	10.53111	7.405944	6.83173	7.368576	8.221462	7.35337	6.805027	7.058527	6.752941	7.344757	8.735334
GSM1539627_treat	Tumor	7.908188	8.588711	7.755544	8.8905	8.877627	7.748982	7.646991	10.484139	7.457677	6.963771	7.28977	8.05069	6.881026	6.818378	7.248755	6.759164	7.450052	8.797086
GSM1539629_treat	Tumor	8.532967	7.862757	7.52742	8.625288	8.376827	7.521826	7.1785	9.865772	7.448027	6.673168	7.054136	8.549926	6.786271	6.787069	6.918191	6.90039	7.340362	8.79977
GSM1539630_treat	Tumor	7.918439	8.617259	7.202607	8.496244	9.016275	7.7084	7.083046	10.852207	7.409055	6.734962	7.274507	8.061476	7.380292	6.662728	7.313025	6.728249	7.381576	8.774704
GSM1539632_treat	Tumor	8.761139	7.932886	7.312439	8.835964	8.46672	7.454759	7.271222	9.785193	7.450295	6.733046	7.15812	8.649783	6.825266	6.699946	6.981599	6.887764	7.389896	8.442765
GSM1539634_treat	Tumor	8.197156	8.627278	7.837447	8.496847	8.809287	7.820675	7.05934	10.847102	7.277685	6.719992	7.379514	8.167547	6.971362	6.675474	7.426411	6.749155	7.406812	8.76915
GSM1539637_treat	Tumor	8.515501	8.083605	7.737405	8.968816	8.708299	7.708151	7.179432	10.11162	7.396299	6.858166	7.26906	8.380404	6.88119	6.728594	6.931698	6.805859	7.285397	8.540741
GSM1539641_treat	Tumor	8.179042	7.962403	8.457953	8.796519	8.669468	7.485591	7.207305	10.031773	7.465214	6.716787	7.278355	8.059979	6.842268	6.81648	6.83077	6.815272	7.358744	8.536005
GSM1539643_treat	Tumor	8.11843	8.74039	7.28621	8.644503	8.765692	7.639973	7.309818	11.287579	7.212456	6.814547	7.497427	7.935413	7.468483	6.743123	7.725393	6.851514	7.572694	8.613777
GSM1539644_treat	Tumor	8.337824	8.333884	7.807034	8.530705	8.721845	7.61633	7.380578	10.349859	7.237182	6.780996	7.363947	8.068857	7.581378	6.757837	7.613277	6.709496	7.505811	8.486215
GSM1539646_treat	Tumor	8.156832	8.859412	7.477855	8.292388	8.940738	7.668818	7.301548	11.077297	7.452957	6.717068	7.213109	8.150607	7.472471	6.694468	7.255427	6.866118	7.471955	8.729884
GSM1539647_treat	Tumor	8.103812	8.557234	7.405424	8.424839	8.860371	7.91618	7.486016	10.695485	7.481976	6.945334	7.249398	7.569777	7.215006	6.736488	7.275673	6.668303	7.503352	8.875281
GSM1539648_treat	Tumor	8.033564	8.297531	7.432089	8.733793	8.842335	7.551193	7.490517	10.526164	7.452763	6.91761	7.312426	8.21422	6.773165	6.65104	7.638952	6.766701	7.408397	8.751742
GSM1539650_treat	Tumor	7.996886	8.342617	7.441847	8.864116	8.780308	7.522503	7.268986	10.733267	7.511203	6.794208	7.608859	8.05069	6.732883	6.834275	7.279726	6.902448	7.509243	8.618811
GSM1539656_treat	Tumor	7.655628	8.828758	7.501798	8.474134	9.012163	7.582782	7.395045	11.283834	7.50375	6.941768	7.366968	7.989494	7.506568	6.724486	7.797754	6.776281	7.589413	8.731636
GSM1539661_treat	Tumor	7.748257	8.339363	7.079941	8.855333	8.924199	7.476933	7.328963	10.968307	7.390122	6.798678	7.232715	7.987011	6.710107	6.768711	7.493948	6.828803	7.47965	8.837095
GSM1539662_treat	Tumor	8.422712	8.218271	7.847024	8.71086	8.699042	7.543353	7.117372	10.619706	7.375243	6.798707	7.284374	8.062141	7.3993	6.796915	7.255693	6.764137	7.353484	8.605397
GSM1539663_treat	Tumor	7.960369	8.726598	7.189955	8.389113	8.991761	7.65074	7.338978	11.10061	7.384218	6.849901	7.389426	7.883034	7.587391	6.786582	7.313343	6.88825	7.496569	8.739014
GSM1539665_treat	Tumor	8.211813	8.507195	7.585152	8.984233	8.895789	7.432873	7.370801	10.741387	7.344722	6.706264	7.321576	8.014331	6.74056	6.674492	7.272123	6.740516	7.41073	8.585605
GSM1539666_treat	Tumor	7.853041	8.760767	7.270405	8.493765	8.972711	7.743643	7.285166	11.135766	7.233325	6.784809	7.378077	8.055338	7.399663	6.700943	7.055169	6.71556	7.480433	8.813717
GSM1539673_treat	Tumor	8.042922	8.757575	7.004642	8.248484	8.757005	7.705384	7.223948	11.103943	7.546295	6.794748	7.194639	8.267808	6.866257	6.714808	7.167568	6.802813	7.513466	8.71914
GSM1539674_treat	Tumor	7.705665	8.426317	7.381563	8.912112	8.82508	7.830764	7.232142	10.546909	7.25155	6.903197	7.284028	7.750346	7.004371	6.795202	7.14365	6.80839	7.418703	8.865606
GSM1539675_treat	Tumor	8.354148	8.418816	7.613928	8.952792	8.867759	7.66477	7.495061	10.148535	7.432847	6.821163	7.286187	8.031791	7.475296	6.809532	7.256431	6.728658	7.282207	8.607072
GSM1539676_treat	Tumor	8.353652	8.034589	7.259522	9.012768	8.880553	7.533116	7.511036	9.680262	7.458576	6.710653	7.143619	8.678047	7.305494	6.870264	6.856816	6.726655	7.153912	8.589704
GSM1539678_treat	Tumor	8.210405	8.281329	7.553023	8.757483	8.51937	7.530821	6.99293	10.273927	7.446409	6.704236	7.271139	8.101506	7.382362	6.720827	7.21743	6.852754	7.347173	8.782944
GSM1539687_treat	Tumor	7.663014	8.904491	7.602775	8.621915	9.080622	7.748982	7.638846	10.977538	7.263254	6.945678	7.290232	7.570659	6.778484	6.667503	8.008873	6.860211	7.561413	8.821208
GSM1539689_treat	Tumor	7.678212	8.864862	7.182467	8.259007	9.009993	7.722037	7.430324	11.211465	7.413636	6.758104	7.393555	8.168952	6.704087	6.789009	7.541008	6.798492	7.608928	8.969401
GSM1539691_treat	Tumor	8.369807	8.361727	7.511065	8.856991	8.847626	7.605054	7.230877	10.222034	7.351642	6.771404	7.289944	8.150607	7.63175	6.803622	7.198804	6.688744	7.263264	8.433897
GSM1539692_treat	Tumor	8.116376	8.535585	7.325859	8.573895	8.93867	7.501376	7.303075	10.900497	7.459299	6.762733	7.313529	8.19776	7.434446	6.715594	8.09317	6.770941	7.383145	8.717224
GSM1539693_treat	Tumor	8.331117	8.580864	7.574451	8.535192	8.806703	7.748126	6.993476	10.749181	7.432489	6.73648	7.337371	7.97893	7.396799	6.672833	7.472119	6.89118	7.269352	8.53216
